player_sk,version,Season,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals.1,Assists.1,Goals + Assists.1,Non-Penalty Goals.1,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG.1,xAG.1,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG.1,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Att,Att.1,Att.2,Att.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Tot,Prg,Cmp.4,Cmp.5,Cmp.6,Cmp.7,Att.4,Att.5,Att.6,Att.7,Cmp%.4,Cmp%.5,Cmp%.6,Cmp%.7,Cmp.8,Cmp.9,Cmp.10,Cmp.11,Att.8,Att.9,Att.10,Att.11,Cmp%.8,Cmp%.9,Cmp%.10,Cmp%.11,Cmp.12,Cmp.13,Cmp.14,Cmp.15,Att.12,Att.13,Att.14,Att.15,Cmp%.12,Cmp%.13,Cmp%.14,Cmp%.15,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl.1,TklW,Tkl.2,Tkl.3,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO.1,Fld,Fld.1,Def,Def.1,GCA,GCA90,TO.2,TO.3,Fld.2,Fld.3,Def.2,Def.3,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%.1,Avg,Avg.1,Avg.2,Launch%.2,Launch%.3,Avg.3,Avg.4,Avg.5,Opp,Stp,Stp%,#OPA,#OPA/90,Avg.6,Avg.7,Avg.8,Player,Pos,Squad,Age,name,roster_designation,category,_features,cluster,pca1,pca2
5988855694,2,2025,15,13,1159,12.9,0.08,0.47,0.54,0.08,0.0,0.0,0.23,0.08,0.05,0.05,0.22,0.26,3.1,3.95,7.36,0.08,0.47,0.54,0.08,0.54,0.05,0.21,0.27,0.05,0.27,12.9,45.7,26.2,16.0,2.64,57.0,30.1,19.9,4.03,80.3,87.1,80.2,65.4,697.8,258.3,45.7,26.2,16.0,2.64,57.0,30.1,19.9,4.03,80.3,87.1,80.2,65.4,45.7,26.2,16.0,2.64,57.0,30.1,19.9,4.03,80.3,87.1,80.2,65.4,45.7,26.2,16.0,2.64,57.0,30.1,19.9,4.03,80.3,87.1,80.2,65.4,0.47,0.19,0.25,1.55,2.87,1.32,0.54,0.08,0.31,0.08,25.0,0.31,0.08,0.25,1.0,13.3,0.0,0.0,0.0,0.16,0.02,0.02,70.8,2.71,15.1,34.8,22.0,1.94,70.8,1.47,46.3,1.4,43.9,36.3,0.39,2.09,1.4,41.0,1.86,0.93,0.78,1.86,0.93,46.2,1.09,1.24,1.24,1.4,3.26,2.79,0.0,3.57,3.57,0.08,0.0,0.23,0.0,0.0,0.0,0.62,0.62,0.08,0.0,0.23,0.0,0.0,0.0,0.08,1.09,2.09,0.16,2.33,1.4,0.78,0.0,0.0,0.0,4.88,0.54,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeJuan Jones,"DF,MF",SJ Earthquakes,28-163,DeJuan Jones,TAM Player,TAM Player,"[-0.30519815  2.67096965 -0.57261281 -0.57134113  1.14518962 -0.30378697
 -0.91487052 -0.76408783  0.48890933  0.0764285   1.17215709  0.33833592
  1.10546804  0.39973018]",0,-0.6446631984127976,2.541403746344313
5988855694,3,2025,15,13,1159,12.9,0.08,0.47,0.54,0.08,0.0,0.0,0.23,0.08,0.05,0.05,0.22,0.26,3.1,3.95,7.36,0.08,0.47,0.54,0.08,0.54,0.05,0.21,0.27,0.05,0.27,12.9,45.7,26.2,16.0,2.64,57.0,30.1,19.9,4.03,80.3,87.1,80.2,65.4,697.8,258.3,45.7,26.2,16.0,2.64,57.0,30.1,19.9,4.03,80.3,87.1,80.2,65.4,45.7,26.2,16.0,2.64,57.0,30.1,19.9,4.03,80.3,87.1,80.2,65.4,45.7,26.2,16.0,2.64,57.0,30.1,19.9,4.03,80.3,87.1,80.2,65.4,0.47,0.19,0.25,1.55,2.87,1.32,0.54,0.08,0.31,0.08,25.0,0.31,0.08,0.25,1.0,13.3,0.0,0.0,0.0,0.16,0.02,0.02,70.8,2.71,15.1,34.8,22.0,1.94,70.8,1.47,46.3,1.4,43.9,36.3,0.39,2.09,1.4,41.0,1.86,0.93,0.78,1.86,0.93,46.2,1.09,1.24,1.24,1.4,3.26,2.79,0.0,3.57,3.57,0.08,0.0,0.23,0.0,0.0,0.0,0.62,0.62,0.08,0.0,0.23,0.0,0.0,0.0,0.08,1.09,2.09,0.16,2.33,1.4,0.78,0.0,0.0,0.0,4.88,0.54,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeJuan Jones,"DF,MF",SJ Earthquakes,28-163,DeJuan Jones,TAM Player,TAM Player,"[-0.30519815  2.67096965 -0.57261281 -0.57134113  1.14518962 -0.30378697
 -0.91487052 -0.76408783  0.48890933  0.0764285   1.17215709  0.33833592
  1.10546804  0.39973018]",0,-0.6446631984127976,2.541403746344313
859006172,2,2025,32,31,2763,30.7,0.59,0.07,0.65,0.42,0.16,0.2,0.1,0.0,0.46,0.3,0.09,0.39,1.04,1.76,4.69,0.59,0.07,0.65,0.42,0.49,0.46,0.09,0.55,0.3,0.39,30.7,16.4,9.41,4.98,0.55,23.0,12.7,6.22,0.78,71.1,74.1,80.1,70.8,216.4,29.3,16.4,9.41,4.98,0.55,23.0,12.7,6.22,0.78,71.1,74.1,80.1,70.8,16.4,9.41,4.98,0.55,23.0,12.7,6.22,0.78,71.1,74.1,80.1,70.8,16.4,9.41,4.98,0.55,23.0,12.7,6.22,0.78,71.1,74.1,80.1,70.8,0.07,0.08,-0.03,1.01,0.65,0.65,0.0,0.59,2.05,1.07,52.4,2.05,1.07,0.21,0.39,14.3,0.03,0.16,0.2,0.15,0.13,0.12,31.9,0.72,1.63,12.4,17.9,5.93,31.7,0.55,36.2,0.94,61.7,15.7,0.94,2.38,1.04,22.0,0.68,0.2,0.46,0.68,0.2,40.0,0.29,0.26,0.23,0.07,0.75,0.65,0.03,2.48,2.48,0.13,0.03,0.26,0.07,0.0,0.0,0.23,0.23,0.13,0.03,0.26,0.07,0.0,0.0,0.0,1.24,0.98,0.36,0.1,0.07,0.46,0.07,0.0,0.0,1.76,1.4,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dejan Joveljić,FW,Sporting KC,26-119,,,,"[ 2.1226535  -0.28096311  1.83446716  1.04170418 -0.20272134  1.76465536
  0.75747158  1.35350783 -1.4552446  -1.14601867 -0.47528218 -1.19771851
 -1.52655224 -1.68965117]",0,3.767658834618757,-2.2057998761827977
2676706776,2,2025,13,1,370,4.1,0.24,0.0,0.24,0.24,0.0,0.0,0.49,0.0,0.46,0.46,0.07,0.54,3.17,2.93,5.61,0.24,0.0,0.24,0.24,0.24,0.47,0.07,0.54,0.47,0.54,4.1,16.3,9.51,5.12,1.46,22.9,12.0,6.83,2.44,71.3,79.6,75.0,60.0,251.0,81.0,16.3,9.51,5.12,1.46,22.9,12.0,6.83,2.44,71.3,79.6,75.0,60.0,16.3,9.51,5.12,1.46,22.9,12.0,6.83,2.44,71.3,79.6,75.0,60.0,16.3,9.51,5.12,1.46,22.9,12.0,6.83,2.44,71.3,79.6,75.0,60.0,0.0,0.07,-0.07,1.46,0.73,1.71,0.49,0.24,3.17,1.22,38.5,3.16,1.22,0.08,0.2,14.2,0.0,0.0,0.0,0.15,-0.22,-0.22,42.2,2.93,10.0,9.76,23.2,4.88,42.2,0.98,30.8,1.95,61.5,23.4,1.46,2.68,2.2,26.3,3.41,1.22,1.46,3.41,1.22,71.4,0.49,1.22,0.98,0.73,4.15,2.68,0.0,1.95,1.95,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,1.46,2.44,0.49,2.68,0.73,1.46,0.0,0.24,0.0,3.9,0.98,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mykhi Joyner,"FW,MF",St. Louis,19-096,Mykhi Joyner,Homegrown Player,Homegrown,"[ 0.4564808  -0.79755134  1.83446716  2.07405318 -0.41009226 -1.32124396
  1.83392167  1.67435566 -1.46187994 -0.49293046  1.22813804  2.35603455
 -0.22043691  0.35708975]",-1,2.803997766855068,-0.4624933297248178
8618290002,3,2025,29,10,1057,11.7,0.51,0.17,0.68,0.51,0.0,0.0,0.43,0.0,0.53,0.53,0.25,0.79,2.14,1.03,6.24,0.51,0.17,0.68,0.51,0.68,0.53,0.25,0.78,0.53,0.78,11.7,9.49,4.87,2.82,0.77,16.4,7.35,4.96,1.28,57.8,66.3,56.9,60.0,143.7,22.1,9.49,4.87,2.82,0.77,16.4,7.35,4.96,1.28,57.8,66.3,56.9,60.0,9.49,4.87,2.82,0.77,16.4,7.35,4.96,1.28,57.8,66.3,56.9,60.0,9.49,4.87,2.82,0.77,16.4,7.35,4.96,1.28,57.8,66.3,56.9,60.0,0.17,0.18,-0.08,1.11,0.34,0.34,0.09,0.51,3.42,1.54,45.0,3.41,1.53,0.15,0.33,11.5,0.0,0.0,0.0,0.16,-0.02,-0.02,28.0,0.51,1.03,9.49,18.2,6.5,28.0,0.85,52.6,0.77,47.4,14.5,0.94,3.08,1.03,19.9,0.51,0.26,0.43,0.51,0.26,60.0,0.17,1.03,0.94,0.17,0.68,0.34,0.0,2.48,2.47,0.17,0.0,0.34,0.09,0.17,0.0,0.34,0.34,0.17,0.0,0.34,0.09,0.17,0.0,0.0,1.88,1.54,0.17,0.94,0.17,0.43,0.09,0.0,0.0,1.62,2.82,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preston Judd,"FW,MF",SJ Earthquakes,26-190,Preston Judd,,Standard,"[ 1.74181403  0.45702008  2.24543203  2.52570587  1.45624599 -0.43532134
  2.07420071  2.35883103 -1.91374643 -1.55350107  0.4044184  -1.41901449
 -1.32865597 -0.04799439]",0,5.697611077322618,-1.3159722553605573
5177163068,3,2025,25,17,1577,17.5,0.34,0.06,0.4,0.34,0.0,0.0,0.29,0.0,0.28,0.28,0.13,0.41,2.63,1.31,6.23,0.34,0.06,0.4,0.34,0.4,0.28,0.13,0.41,0.28,0.41,17.5,13.3,7.49,4.23,0.86,17.9,9.03,5.43,1.43,74.2,82.9,77.9,60.0,201.5,48.6,13.3,7.49,4.23,0.86,17.9,9.03,5.43,1.43,74.2,82.9,77.9,60.0,13.3,7.49,4.23,0.86,17.9,9.03,5.43,1.43,74.2,82.9,77.9,60.0,13.3,7.49,4.23,0.86,17.9,9.03,5.43,1.43,74.2,82.9,77.9,60.0,0.06,0.1,-0.07,1.09,0.69,0.63,0.23,0.34,2.06,0.97,47.2,2.05,0.97,0.17,0.35,21.7,0.0,0.0,0.0,0.14,0.06,0.06,30.9,2.0,5.89,9.49,15.9,4.4,30.9,1.26,43.1,1.6,54.9,17.8,1.71,2.86,1.14,18.8,0.8,0.29,0.51,0.8,0.29,21.7,1.03,1.09,0.91,0.69,1.49,1.6,0.0,1.89,1.88,0.46,0.06,0.06,0.0,0.0,0.0,0.23,0.23,0.46,0.06,0.06,0.0,0.0,0.0,0.0,2.0,0.86,0.8,0.91,0.69,0.51,0.0,0.0,0.0,3.54,0.57,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anderson Julio,"FW,MF",FC Dallas,29-187,Anderson Julio,TAM Player,TAM Player,"[ 0.93253014 -0.35476143  0.77770034  0.91266056  0.21202049  0.235246
  0.76708275  1.13960928 -1.66094007 -1.39720645  0.79628502 -1.04150959
 -0.29959542  0.07992692]",0,2.570296887457776,-1.4279987277096182
9894028472,3,2025,32,17,1833,20.4,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.09,0.14,2.06,2.89,3.58,0.05,0.05,0.1,0.05,0.1,0.05,0.09,0.14,0.05,0.14,20.4,40.6,17.8,18.5,3.14,50.8,19.7,21.5,6.76,79.9,90.3,86.3,46.4,702.5,254.2,40.6,17.8,18.5,3.14,50.8,19.7,21.5,6.76,79.9,90.3,86.3,46.4,40.6,17.8,18.5,3.14,50.8,19.7,21.5,6.76,79.9,90.3,86.3,46.4,40.6,17.8,18.5,3.14,50.8,19.7,21.5,6.76,79.9,90.3,86.3,46.4,0.05,0.05,-0.04,1.13,2.01,0.74,0.34,0.05,0.54,0.15,27.3,0.54,0.15,0.09,0.33,17.5,0.0,0.0,0.0,0.1,-0.0,-0.0,58.8,3.28,21.2,25.7,12.2,1.42,58.8,0.25,33.3,0.39,53.3,34.3,0.29,0.64,0.2,40.2,1.32,0.59,0.59,1.32,0.59,75.0,0.2,0.98,0.44,0.74,2.06,2.11,0.05,2.11,2.11,0.05,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.05,0.0,0.0,0.83,1.23,0.1,2.21,0.74,0.59,0.0,0.0,0.0,3.43,1.13,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Junqua,DF,Real Salt Lake,29-025,Sam Junqua,,Standard,"[-0.44801295 -0.42855974 -0.57261281 -0.57134113 -0.20272134  0.56537146
 -0.6938138  -0.61435885  0.15050711 -0.51525826  0.34044018 -0.36460424
 -0.20064729 -0.15459548]",0,-0.9506982182028666,-0.4148760740213372
6675469190,1,2025,17,16,1347,15.0,0.0,0.07,0.07,0.0,0.0,0.0,0.13,0.07,0.03,0.03,0.05,0.08,0.4,3.0,0.2,0.0,0.07,0.07,0.0,0.07,0.03,0.05,0.08,0.03,0.08,15.0,58.5,23.1,29.6,5.6,65.3,24.3,31.3,8.53,89.6,94.8,94.5,65.6,1076.3,445.7,58.5,23.1,29.6,5.6,65.3,24.3,31.3,8.53,89.6,94.8,94.5,65.6,58.5,23.1,29.6,5.6,65.3,24.3,31.3,8.53,89.6,94.8,94.5,65.6,58.5,23.1,29.6,5.6,65.3,24.3,31.3,8.53,89.6,94.8,94.5,65.6,0.07,0.07,0.02,0.4,4.67,0.33,0.0,0.0,0.27,0.07,25.0,0.27,0.07,0.0,0.0,15.3,0.0,0.0,0.0,0.12,-0.03,-0.03,76.0,11.5,38.4,35.8,1.93,0.6,76.0,0.07,100.0,0.0,0.0,42.5,0.0,0.4,0.07,54.2,1.8,1.33,1.33,1.8,1.33,74.1,0.47,1.6,0.47,0.73,2.53,5.13,0.2,0.73,0.73,0.0,0.0,0.0,0.0,0.07,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.8,0.33,0.0,0.0,0.73,1.33,0.0,0.0,0.0,3.07,1.07,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Jørgensen,DF,LA Galaxy,35-225,Mathias Jørgensen,,Standard,"[-0.68603763 -0.28096311 -0.69003135 -0.70038476 -0.61746318 -0.06135109
 -0.95331516 -0.78547769  1.33823255 -0.4538568  -0.98710797  0.26023146
 -0.22043691  1.16725803]",0,-2.328934694477602,-0.4403978101390516
8475454581,1,2025,27,21,1662,18.5,0.11,0.0,0.11,0.11,0.0,0.0,0.38,0.05,0.05,0.05,0.06,0.11,0.86,4.97,1.62,0.11,0.0,0.11,0.11,0.11,0.05,0.06,0.11,0.05,0.11,18.5,32.3,16.3,11.1,3.24,39.9,18.6,13.1,5.14,80.9,87.2,84.4,63.2,518.2,185.7,32.3,16.3,11.1,3.24,39.9,18.6,13.1,5.14,80.9,87.2,84.4,63.2,32.3,16.3,11.1,3.24,39.9,18.6,13.1,5.14,80.9,87.2,84.4,63.2,32.3,16.3,11.1,3.24,39.9,18.6,13.1,5.14,80.9,87.2,84.4,63.2,0.0,0.1,-0.06,0.76,3.95,0.76,0.11,0.11,0.81,0.22,26.7,0.81,0.22,0.13,0.5,22.9,0.0,0.0,0.0,0.06,0.06,0.06,50.2,2.05,12.9,27.6,10.3,0.76,50.2,0.59,57.9,0.27,26.3,27.1,0.05,1.68,1.35,32.8,2.49,1.35,1.68,2.49,1.35,45.5,1.62,1.14,0.81,1.14,3.62,1.24,0.11,2.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.68,2.54,0.0,0.65,1.14,1.68,0.0,0.0,0.0,5.68,0.22,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaick,MF,FC Dallas,20-005,Kaick,U22 Initiative,U22 Initiative,"[-0.16238335 -0.79755134 -0.57261281 -0.57134113 -0.51377772  0.34485797
 -0.43431244 -0.46462986 -0.40022591  0.64578746 -0.61923318  1.15843278
  0.59093776  0.186528  ]",0,-1.551687265814296,-0.04524546989973224
5849774764,3,2025,19,8,786,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.18,0.18,0.2,0.38,1.61,1.15,4.94,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.38,0.18,0.38,8.7,15.5,10.0,4.48,0.34,21.3,12.1,5.98,0.69,73.0,82.9,75.0,50.0,209.9,30.8,15.5,10.0,4.48,0.34,21.3,12.1,5.98,0.69,73.0,82.9,75.0,50.0,15.5,10.0,4.48,0.34,21.3,12.1,5.98,0.69,73.0,82.9,75.0,50.0,15.5,10.0,4.48,0.34,21.3,12.1,5.98,0.69,73.0,82.9,75.0,50.0,0.0,0.07,-0.2,1.03,0.8,0.34,0.0,0.0,1.61,0.34,21.4,1.6,0.34,0.0,0.0,16.3,0.0,0.0,0.0,0.11,-0.18,-0.18,31.7,1.38,2.64,16.8,13.0,3.33,31.7,1.15,47.6,1.26,52.4,18.4,0.46,2.99,1.84,27.0,0.46,0.34,0.23,0.46,0.34,60.0,0.23,0.46,0.46,0.0,0.46,1.38,0.0,2.07,2.06,0.11,0.0,0.11,0.0,0.0,0.0,0.23,0.23,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.8,1.72,0.92,0.23,0.0,0.23,0.0,0.0,0.0,1.95,4.02,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kei Kamara,FW,FC Cincinnati,41-094,,,,"[-0.68603763 -0.79755134  0.19060767  0.26744243  0.9378187  -0.78479009
  0.33458048 -0.2079516  -1.51496264 -1.48651766 -0.01943733 -1.48410154
 -1.66507962 -1.26324681]",0,1.5585853953819395,-1.8110411372001556
6182416253,3,2025,28,16,1576,17.5,0.11,0.06,0.17,0.11,0.0,0.0,0.17,0.0,0.21,0.21,0.06,0.27,2.74,2.0,6.11,0.11,0.06,0.17,0.11,0.17,0.21,0.06,0.27,0.21,0.27,17.5,21.0,12.4,6.4,1.2,27.5,14.4,8.29,2.0,76.1,86.1,77.2,60.0,305.0,85.9,21.0,12.4,6.4,1.2,27.5,14.4,8.29,2.0,76.1,86.1,77.2,60.0,21.0,12.4,6.4,1.2,27.5,14.4,8.29,2.0,76.1,86.1,77.2,60.0,21.0,12.4,6.4,1.2,27.5,14.4,8.29,2.0,76.1,86.1,77.2,60.0,0.06,0.09,-0.01,0.8,1.31,0.97,0.34,0.11,1.66,0.57,34.5,1.66,0.57,0.07,0.2,16.7,0.0,0.0,0.0,0.13,-0.1,-0.1,38.5,1.66,8.51,14.5,16.4,3.14,38.5,1.71,57.7,1.09,36.5,21.1,1.14,2.34,1.03,23.4,1.26,0.57,0.74,1.26,0.57,40.0,0.86,0.69,0.63,0.8,2.06,0.8,0.0,2.51,2.51,0.34,0.0,0.17,0.0,0.0,0.0,0.11,0.11,0.34,0.0,0.17,0.0,0.0,0.0,0.0,0.91,1.49,0.34,1.66,0.8,0.74,0.0,0.0,0.0,4.34,0.34,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernard Kamungo,"DF,FW",FC Dallas,23-337,Bernard Kamungo,,Standard,"[-0.16238335 -0.35476143  0.36673547  0.46100787 -0.51377772  0.23395645
  0.38263629  0.28401507 -1.15001907 -1.01205186  0.88425508 -0.4427087
 -0.08190953 -0.7728818 ]",0,1.1319076402962174,-1.133854469697206
4405738147,1,2025,29,23,1835,20.4,0.05,0.15,0.2,0.05,0.0,0.0,0.44,0.0,0.1,0.1,0.15,0.25,1.57,3.73,5.78,0.05,0.15,0.2,0.05,0.2,0.1,0.15,0.26,0.1,0.26,20.4,38.0,17.7,15.2,3.63,53.3,20.5,20.3,8.77,71.4,86.4,74.9,41.3,641.8,208.1,38.0,17.7,15.2,3.63,53.3,20.5,20.3,8.77,71.4,86.4,74.9,41.3,38.0,17.7,15.2,3.63,53.3,20.5,20.3,8.77,71.4,86.4,74.9,41.3,38.0,17.7,15.2,3.63,53.3,20.5,20.3,8.77,71.4,86.4,74.9,41.3,0.15,0.2,-0.0,1.62,2.7,1.42,0.64,0.05,1.32,0.34,25.9,1.32,0.34,0.04,0.14,21.1,0.0,0.0,0.0,0.08,-0.05,-0.05,61.5,2.6,12.4,27.5,22.4,1.72,61.5,0.59,37.5,0.88,56.3,32.7,0.25,1.03,0.34,37.9,1.23,0.54,0.64,1.23,0.54,55.0,0.44,0.49,0.39,0.44,1.67,2.06,0.05,3.14,3.14,0.15,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.18,0.34,6.32,0.44,0.64,0.0,0.05,0.0,3.19,0.34,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexandros Katranis,DF,Real Salt Lake,27-214,Alexandros Katranis,,Standard,"[-0.44801295  0.30942344 -0.27906647 -0.24873207  0.41939141  0.56795057
  0.0558568  -0.2079516  -0.02201167 -0.04637441 -0.05142644 -0.48176094
 -0.79433607 -1.19928616]",0,0.3170984097989558,0.10001959768995564
9327724047,3,2025,27,10,1017,11.3,0.09,0.18,0.27,0.09,0.0,0.0,0.44,0.0,0.12,0.12,0.05,0.17,1.06,5.13,1.77,0.09,0.18,0.27,0.09,0.27,0.11,0.06,0.17,0.11,0.17,11.3,41.0,21.1,14.4,3.72,50.6,24.1,16.9,6.37,80.9,87.5,85.3,58.3,671.9,210.3,41.0,21.1,14.4,3.72,50.6,24.1,16.9,6.37,80.9,87.5,85.3,58.3,41.0,21.1,14.4,3.72,50.6,24.1,16.9,6.37,80.9,87.5,85.3,58.3,41.0,21.1,14.4,3.72,50.6,24.1,16.9,6.37,80.9,87.5,85.3,58.3,0.18,0.06,0.12,0.88,3.81,0.97,0.09,0.09,1.24,0.18,14.3,1.24,0.18,0.07,0.5,17.7,0.0,0.0,0.0,0.09,-0.03,-0.03,62.4,1.59,12.5,35.0,15.6,1.24,62.4,0.71,53.3,0.44,33.3,31.9,0.18,1.42,1.06,38.7,3.19,1.95,1.86,3.19,1.95,55.0,1.59,1.59,1.5,1.86,5.04,0.88,0.0,3.45,3.45,0.09,0.0,0.0,0.0,0.18,0.0,0.27,0.27,0.09,0.0,0.0,0.0,0.18,0.0,0.0,2.12,1.24,0.0,0.88,1.86,1.86,0.0,0.0,0.0,6.9,1.06,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark-Anthony Kaye,MF,SJ Earthquakes,31-002,Mark-Anthony Kaye,TAM Player,TAM Player,"[-0.25759322  0.5308184  -0.16164794 -0.11968844 -0.61746318 -0.48690344
 -0.0210325  -0.55018928  0.17704846  0.73509867 -0.45928762  2.06965152
  2.01579084  1.14593781]",0,-1.7840137122110729,1.0902702931733508
8632851429,1,2025,15,10,1035,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.02,0.02,0.01,0.02,0.17,2.52,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,11.5,46.3,19.3,23.0,3.57,52.2,20.4,25.0,5.83,88.8,94.5,92.0,61.2,812.9,298.4,46.3,19.3,23.0,3.57,52.2,20.4,25.0,5.83,88.8,94.5,92.0,61.2,46.3,19.3,23.0,3.57,52.2,20.4,25.0,5.83,88.8,94.5,92.0,61.2,46.3,19.3,23.0,3.57,52.2,20.4,25.0,5.83,88.8,94.5,92.0,61.2,0.0,0.03,-0.01,0.17,2.78,0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.0,0.0,,13.6,0.0,0.0,0.0,0.05,-0.02,-0.02,62.0,8.09,30.9,29.0,2.35,0.43,62.0,0.09,100.0,0.0,0.0,39.6,0.09,0.26,0.0,42.8,1.22,0.61,0.35,1.22,0.61,63.6,0.35,1.22,0.61,1.48,2.7,4.17,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.43,0.0,0.09,1.48,0.35,0.0,0.0,0.0,3.04,1.74,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Kee-hee,DF,Seattle Sounders,36-144,Kim Kee-hee,,Standard,"[-0.68603763 -0.79755134 -0.74874061 -0.76490657 -1.03220501 -0.46369149
 -0.96292632 -0.93520667  0.52872136 -0.72179043 -1.17104536 -0.49477835
  1.26378505  0.35708975]",0,-2.505999584220442,-1.374069331856921
