Player,Nation,Pos,Squad,Age,Born,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG,xAG,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",Matches,Season,90s,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Tot,Prg,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl,TklW,Tkl,Tkl,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO,Fld,Fld,Def,Def,GCA,GCA90,TO,TO,Fld,Fld,Def,Def,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%,Avg,Avg,Avg,Launch%,Launch%,Avg,Avg,Avg,Opp,Stp,Stp%,#OPA,#OPA/90,Avg,Avg,Avg
Ian Harkes,us USA,MF,NE Revolution,27,1995,9,7,603,6.7,0.3,0.0,0.3,0.3,0.0,0.0,0.15,0.0,0.1,0.1,0.03,0.15,0.9,4.03,2.99,0.3,0.0,0.3,0.3,0.3,0.11,0.03,0.14,0.11,0.14,Matches,2023,6.7,39.7,18.1,17.2,3.73,46.9,20.1,19.1,5.07,84.7,89.6,89.8,73.5,684.9,171.5,39.7,18.1,17.2,3.73,46.9,20.1,19.1,5.07,84.7,89.6,89.8,73.5,39.7,18.1,17.2,3.73,46.9,20.1,19.1,5.07,84.7,89.6,89.8,73.5,39.7,18.1,17.2,3.73,46.9,20.1,19.1,5.07,84.7,89.6,89.8,73.5,0.0,0.09,-0.03,0.75,2.99,0.3,0.15,0.3,0.9,0.6,66.7,0.9,0.6,0.33,0.5,21.0,0.0,0.0,0.0,0.12,0.19,0.19,55.5,1.34,14.0,30.9,11.0,1.04,55.5,0.9,54.5,0.45,27.3,29.3,0.3,1.04,0.3,39.9,1.79,0.6,0.3,1.79,0.6,40.0,0.9,0.75,0.75,1.34,3.13,0.6,0.0,2.09,2.09,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1.49,0.0,0.9,1.34,0.3,0.0,0.0,0.0,5.67,1.04,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Harper,us USA,"DF,MF",NY Red Bulls,21,2001,31,24,2149,23.9,0.08,0.08,0.17,0.08,0.0,0.0,0.29,0.04,0.12,0.12,0.14,0.26,4.39,2.97,5.61,0.08,0.08,0.17,0.08,0.17,0.12,0.14,0.26,0.12,0.26,Matches,2023,23.9,27.4,15.4,9.04,1.67,40.6,18.3,13.9,5.31,67.4,84.2,65.1,31.5,412.1,143.1,27.4,15.4,9.04,1.67,40.6,18.3,13.9,5.31,67.4,84.2,65.1,31.5,27.4,15.4,9.04,1.67,40.6,18.3,13.9,5.31,67.4,84.2,65.1,31.5,27.4,15.4,9.04,1.67,40.6,18.3,13.9,5.31,67.4,84.2,65.1,31.5,0.08,0.14,-0.05,1.09,1.55,1.05,0.59,0.08,1.34,0.38,28.1,1.34,0.38,0.06,0.22,18.1,0.0,0.0,0.0,0.09,-0.04,-0.04,54.2,1.63,10.3,21.4,23.4,2.85,54.2,1.92,39.0,2.3,46.6,29.5,1.26,2.8,0.88,29.6,1.67,1.05,1.26,1.67,1.05,39.7,1.59,1.55,1.42,0.46,2.13,1.13,0.04,2.01,2.01,0.13,0.0,0.04,0.0,0.08,0.0,0.08,0.08,0.13,0.0,0.04,0.0,0.08,0.0,0.04,1.51,0.88,0.0,4.18,0.46,1.26,0.0,0.0,0.0,7.03,0.5,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Harriel,us USA,DF,Philadelphia Union,21,2001,25,18,1670,18.6,0.05,0.0,0.05,0.05,0.0,0.0,0.27,0.0,0.07,0.07,0.05,0.12,1.61,3.23,3.66,0.05,0.0,0.05,0.05,0.05,0.07,0.05,0.12,0.07,0.12,Matches,2023,18.6,30.0,14.4,13.3,1.83,41.2,17.0,18.0,4.19,72.8,84.5,74.3,43.6,501.4,182.5,30.0,14.4,13.3,1.83,41.2,17.0,18.0,4.19,72.8,84.5,74.3,43.6,30.0,14.4,13.3,1.83,41.2,17.0,18.0,4.19,72.8,84.5,74.3,43.6,30.0,14.4,13.3,1.83,41.2,17.0,18.0,4.19,72.8,84.5,74.3,43.6,0.0,0.05,-0.05,0.75,2.58,0.65,0.27,0.05,0.7,0.22,30.8,0.7,0.22,0.08,0.25,14.9,0.0,0.0,0.0,0.1,-0.02,-0.02,54.4,3.71,15.5,23.3,15.9,1.24,54.4,0.65,42.9,0.65,42.9,22.7,0.27,1.18,0.59,25.3,2.26,1.24,1.83,2.26,1.24,59.0,0.86,1.77,1.51,2.37,4.62,2.63,0.05,1.61,1.62,0.11,0.0,0.05,0.0,0.16,0.0,0.11,0.11,0.11,0.0,0.05,0.0,0.16,0.0,0.0,1.45,1.02,0.05,1.18,2.37,1.83,0.0,0.0,0.05,4.84,2.2,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Harris,eng ENG,FW,Colorado Rapids,22,2000,18,11,899,10.0,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.09,0.19,5.1,1.5,6.3,0.1,0.3,0.4,0.1,0.4,0.1,0.09,0.19,0.1,0.19,Matches,2023,10.0,14.6,6.8,6.1,1.0,20.9,9.0,7.8,2.0,69.9,75.6,78.2,50.0,236.3,46.4,14.6,6.8,6.1,1.0,20.9,9.0,7.8,2.0,69.9,75.6,78.2,50.0,14.6,6.8,6.1,1.0,20.9,9.0,7.8,2.0,69.9,75.6,78.2,50.0,14.6,6.8,6.1,1.0,20.9,9.0,7.8,2.0,69.9,75.6,78.2,50.0,0.3,0.09,0.21,0.8,1.1,0.2,0.1,0.1,1.1,0.6,54.5,1.1,0.6,0.09,0.17,17.4,0.0,0.0,0.0,0.09,0.0,0.0,31.2,1.4,5.1,13.5,13.3,3.3,31.2,0.3,18.8,1.1,68.8,20.4,2.1,2.5,0.7,20.3,1.2,0.6,0.6,1.2,0.6,75.0,0.2,0.7,0.6,0.5,1.7,0.9,0.0,1.4,1.4,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,1.3,0.1,2.7,0.5,0.6,0.0,0.0,0.0,4.7,0.8,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Hasal,ca CAN,GK,Vancouver W'caps,23,1999,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,1.0,33.0,8.0,19.0,6.0,42.0,8.0,19.0,15.0,78.6,100.0,100.0,40.0,786.0,482.0,33.0,8.0,19.0,6.0,42.0,8.0,19.0,15.0,78.6,100.0,100.0,40.0,33.0,8.0,19.0,6.0,42.0,8.0,19.0,15.0,78.6,100.0,100.0,40.0,33.0,8.0,19.0,6.0,42.0,8.0,19.0,15.0,78.6,100.0,100.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,45.0,37.0,45.0,0.0,0.0,0.0,45.0,0.0,,0.0,,24.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,0.0,0.0,1.0,3.2,0.49,1.2,1.16,33.0,8.0,21.2,66.7,27.1,48.8,13.0,21.2,66.7,27.1,48.8,13.0,19.0,0.0,0.0,0.0,0.0,27.1,48.8,13.0
Héber,br BRA,"FW,MF",Seattle Sounders,31,1991,22,12,1062,11.8,0.17,0.08,0.25,0.17,0.0,0.0,0.0,0.0,0.62,0.62,0.12,0.74,0.68,1.61,5.93,0.17,0.08,0.25,0.17,0.25,0.62,0.12,0.74,0.62,0.74,Matches,2023,11.8,20.6,12.0,5.51,1.19,25.2,14.0,6.69,1.69,81.8,86.1,82.3,70.0,273.7,36.0,20.6,12.0,5.51,1.19,25.2,14.0,6.69,1.69,81.8,86.1,82.3,70.0,20.6,12.0,5.51,1.19,25.2,14.0,6.69,1.69,81.8,86.1,82.3,70.0,20.6,12.0,5.51,1.19,25.2,14.0,6.69,1.69,81.8,86.1,82.3,70.0,0.08,0.11,-0.03,1.53,1.61,0.51,0.08,0.17,3.22,1.02,31.6,3.22,1.02,0.05,0.17,10.0,0.0,0.0,0.0,0.19,-0.45,-0.45,34.2,0.34,1.61,15.3,17.2,5.42,34.2,0.34,44.4,0.34,44.4,18.9,0.25,1.53,0.68,27.7,0.51,0.17,0.51,0.51,0.17,16.7,0.85,0.68,0.68,0.0,0.51,0.17,0.0,2.71,2.71,0.25,0.0,0.08,0.0,0.0,0.0,0.17,0.17,0.25,0.0,0.08,0.0,0.0,0.0,0.0,1.1,0.51,0.42,0.25,0.0,0.51,0.0,0.0,0.0,1.53,0.76,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Hedges,us USA,DF,Toronto FC,32,1990,14,13,1068,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.03,0.03,0.0,0.03,0.25,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2023,11.9,43.1,13.1,23.7,5.97,52.6,14.2,26.7,10.4,81.9,92.3,88.7,57.3,895.5,407.6,43.1,13.1,23.7,5.97,52.6,14.2,26.7,10.4,81.9,92.3,88.7,57.3,43.1,13.1,23.7,5.97,52.6,14.2,26.7,10.4,81.9,92.3,88.7,57.3,43.1,13.1,23.7,5.97,52.6,14.2,26.7,10.4,81.9,92.3,88.7,57.3,0.0,0.01,0.0,0.0,2.86,0.08,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,,8.5,0.0,0.0,0.0,0.14,-0.03,-0.03,63.0,8.91,35.2,27.1,1.01,0.67,63.0,0.0,,0.0,,32.7,0.0,0.25,0.34,41.0,1.51,0.84,0.92,1.51,0.84,58.8,0.59,1.09,0.5,1.51,3.03,4.79,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.59,0.08,0.0,1.51,0.92,0.0,0.0,0.0,5.13,1.51,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Hedges,us USA,DF,Austin,32,1990,6,3,307,3.4,0.29,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.09,0.09,0.03,0.12,0.0,2.35,0.29,0.29,0.0,0.29,0.29,0.29,0.08,0.03,0.11,0.08,0.11,Matches,2023,3.4,46.2,16.8,24.4,3.82,52.9,17.4,27.1,6.76,87.2,96.6,90.2,56.5,860.0,338.2,46.2,16.8,24.4,3.82,52.9,17.4,27.1,6.76,87.2,96.6,90.2,56.5,46.2,16.8,24.4,3.82,52.9,17.4,27.1,6.76,87.2,96.6,90.2,56.5,46.2,16.8,24.4,3.82,52.9,17.4,27.1,6.76,87.2,96.6,90.2,56.5,0.0,0.03,-0.03,0.29,0.88,0.29,0.0,0.29,1.18,0.29,25.0,1.17,0.29,0.25,1.0,9.9,0.0,0.0,0.0,0.07,0.21,0.21,61.5,7.35,35.3,24.4,2.06,1.47,61.5,0.29,100.0,0.0,0.0,36.2,0.0,0.59,0.0,41.2,0.59,0.0,0.29,0.59,0.0,0.0,0.59,1.18,0.29,0.88,1.47,4.12,0.0,0.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.88,0.29,0.0,0.0,0.0,5.29,3.24,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Hegardt,us USA,"FW,MF",Charlotte,21,2002,4,0,56,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.17,0.17,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,2023,0.6,40.0,20.0,13.3,6.67,53.3,21.7,15.0,13.3,75.0,92.3,88.9,50.0,715.0,300.0,40.0,20.0,13.3,6.67,53.3,21.7,15.0,13.3,75.0,92.3,88.9,50.0,40.0,20.0,13.3,6.67,53.3,21.7,15.0,13.3,75.0,92.3,88.9,50.0,40.0,20.0,13.3,6.67,53.3,21.7,15.0,13.3,75.0,92.3,88.9,50.0,0.0,0.67,-0.17,3.33,6.67,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,61.7,0.0,3.33,26.7,31.7,5.0,61.7,0.0,0.0,1.67,100.0,35.0,0.0,1.67,1.67,40.0,3.33,0.0,1.67,3.33,0.0,,0.0,0.0,0.0,0.0,3.33,0.0,0.0,5.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.67,0.0,10.0,0.0,1.67,0.0,0.0,0.0,3.33,1.67,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabian Herbers,de GER,"MF,FW",Chicago Fire,29,1993,32,24,1973,21.9,0.18,0.09,0.27,0.18,0.0,0.0,0.37,0.05,0.17,0.17,0.13,0.3,2.24,4.75,4.38,0.18,0.09,0.27,0.18,0.27,0.17,0.13,0.3,0.17,0.3,Matches,2023,21.9,34.9,18.5,12.7,2.47,42.8,20.8,14.8,3.97,81.4,89.2,85.5,62.1,538.8,154.7,34.9,18.5,12.7,2.47,42.8,20.8,14.8,3.97,81.4,89.2,85.5,62.1,34.9,18.5,12.7,2.47,42.8,20.8,14.8,3.97,81.4,89.2,85.5,62.1,34.9,18.5,12.7,2.47,42.8,20.8,14.8,3.97,81.4,89.2,85.5,62.1,0.09,0.14,-0.04,0.91,2.92,0.96,0.14,0.18,1.19,0.41,34.6,1.19,0.41,0.15,0.44,16.5,0.0,0.0,0.0,0.15,0.01,0.01,52.1,1.46,9.63,28.0,14.9,2.24,52.1,0.82,54.5,0.5,33.3,30.1,0.37,1.64,0.78,35.2,1.92,0.82,1.42,1.92,0.82,46.2,0.96,1.1,0.82,0.82,2.74,0.91,0.0,1.96,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.1,1.83,0.23,1.69,0.82,1.42,0.0,0.05,0.0,6.71,0.59,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felipe Hernandez,us USA,MF,Sporting KC,24,1998,11,2,321,3.6,0.28,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.22,0.22,0.14,0.36,1.94,3.06,4.44,0.28,0.0,0.28,0.28,0.28,0.22,0.14,0.36,0.22,0.36,Matches,2023,3.6,22.2,11.9,8.61,1.39,30.6,14.2,11.4,3.33,72.7,84.3,75.6,41.7,375.6,132.8,22.2,11.9,8.61,1.39,30.6,14.2,11.4,3.33,72.7,84.3,75.6,41.7,22.2,11.9,8.61,1.39,30.6,14.2,11.4,3.33,72.7,84.3,75.6,41.7,22.2,11.9,8.61,1.39,30.6,14.2,11.4,3.33,72.7,84.3,75.6,41.7,0.0,0.11,-0.14,1.11,2.78,0.56,0.0,0.28,1.94,0.83,42.9,1.96,0.84,0.14,0.33,17.5,0.0,0.0,0.0,0.11,0.06,0.06,44.4,0.28,5.28,21.9,18.1,1.94,44.4,0.56,33.3,0.83,50.0,25.8,0.56,3.61,1.39,25.3,3.06,1.94,1.67,3.06,1.94,50.0,1.94,1.39,1.39,1.11,4.17,0.28,0.0,1.11,1.12,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.39,1.39,0.28,3.33,1.11,1.67,0.0,0.0,0.0,5.83,0.28,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javier Hernández,mx MEX,FW,LA Galaxy,34,1988,9,7,688,7.6,0.13,0.13,0.26,0.13,0.0,0.0,0.66,0.13,0.53,0.53,0.18,0.7,0.79,2.76,8.03,0.13,0.13,0.26,0.13,0.26,0.52,0.18,0.7,0.52,0.7,Matches,2023,7.6,17.4,8.95,5.53,1.58,22.0,11.4,6.97,1.97,79.0,78.2,79.2,80.0,280.8,45.8,17.4,8.95,5.53,1.58,22.0,11.4,6.97,1.97,79.0,78.2,79.2,80.0,17.4,8.95,5.53,1.58,22.0,11.4,6.97,1.97,79.0,78.2,79.2,80.0,17.4,8.95,5.53,1.58,22.0,11.4,6.97,1.97,79.0,78.2,79.2,80.0,0.13,0.05,-0.05,1.58,1.71,0.53,0.0,0.13,3.16,1.32,41.7,3.14,1.31,0.04,0.1,14.3,0.0,0.0,0.0,0.17,-0.39,-0.39,31.4,0.26,1.18,12.4,18.2,5.26,31.4,1.18,52.9,0.92,41.2,21.3,0.53,1.71,1.32,26.8,0.26,0.13,0.13,0.26,0.13,33.3,0.26,0.13,0.13,0.53,0.79,0.26,0.0,2.76,2.75,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.13,1.05,1.97,1.45,0.53,0.53,0.13,0.0,0.0,0.0,0.92,0.66,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Hernández,ve VEN,DF,Atlanta Utd,25,1997,10,8,700,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.03,0.03,0.01,0.04,1.28,5.26,3.33,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,2023,7.8,44.6,21.3,18.2,4.36,53.8,23.3,20.8,7.44,82.9,91.2,87.7,58.6,765.8,247.6,44.6,21.3,18.2,4.36,53.8,23.3,20.8,7.44,82.9,91.2,87.7,58.6,44.6,21.3,18.2,4.36,53.8,23.3,20.8,7.44,82.9,91.2,87.7,58.6,44.6,21.3,18.2,4.36,53.8,23.3,20.8,7.44,82.9,91.2,87.7,58.6,0.0,0.09,-0.01,0.13,4.23,0.51,0.13,0.0,0.77,0.13,16.7,0.77,0.13,0.0,0.0,22.3,0.0,0.0,0.0,0.04,-0.03,-0.03,62.3,3.46,19.7,30.8,12.4,1.15,62.3,1.03,80.0,0.13,10.0,37.7,0.0,1.28,0.26,39.7,1.79,1.28,1.03,1.79,1.28,52.6,1.15,0.9,0.64,1.15,2.95,1.67,0.0,1.41,1.41,0.13,0.0,0.13,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.0,1.41,0.77,0.13,0.77,1.15,1.03,0.0,0.0,0.0,5.38,0.26,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Herrera,gt GUA,"DF,MF",CF Montréal,25,1997,19,16,1407,15.6,0.0,0.13,0.13,0.0,0.0,0.0,0.19,0.0,0.04,0.04,0.1,0.13,1.86,4.42,4.1,0.0,0.13,0.13,0.0,0.13,0.04,0.1,0.13,0.04,0.13,Matches,2023,15.6,37.0,16.4,15.6,4.55,49.3,18.8,19.4,9.36,75.0,87.4,80.5,48.6,688.8,250.4,37.0,16.4,15.6,4.55,49.3,18.8,19.4,9.36,75.0,87.4,80.5,48.6,37.0,16.4,15.6,4.55,49.3,18.8,19.4,9.36,75.0,87.4,80.5,48.6,37.0,16.4,15.6,4.55,49.3,18.8,19.4,9.36,75.0,87.4,80.5,48.6,0.13,0.08,0.03,1.15,3.21,0.96,0.38,0.0,0.32,0.06,20.0,0.32,0.06,0.0,0.0,22.6,0.0,0.0,0.0,0.11,-0.04,-0.04,58.8,3.33,17.6,25.9,16.1,0.96,58.8,0.77,50.0,0.58,37.5,32.2,0.19,1.22,1.03,35.3,1.92,0.45,1.35,1.92,0.45,36.8,0.77,1.28,0.96,0.9,2.82,1.99,0.0,2.12,2.11,0.0,0.0,0.13,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.47,0.38,0.0,4.17,0.9,1.35,0.0,0.0,0.0,5.96,0.83,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Héctor Herrera,mx MEX,MF,Houston Dynamo,32,1990,30,29,2530,28.1,0.14,0.39,0.53,0.14,0.0,0.0,0.36,0.07,0.16,0.16,0.2,0.36,2.1,8.75,3.24,0.14,0.39,0.53,0.14,0.53,0.16,0.2,0.36,0.16,0.36,Matches,2023,28.1,66.0,31.5,23.7,8.61,80.1,34.6,27.9,13.4,82.4,91.0,84.9,64.4,1169.4,433.4,66.0,31.5,23.7,8.61,80.1,34.6,27.9,13.4,82.4,91.0,84.9,64.4,66.0,31.5,23.7,8.61,80.1,34.6,27.9,13.4,82.4,91.0,84.9,64.4,66.0,31.5,23.7,8.61,80.1,34.6,27.9,13.4,82.4,91.0,84.9,64.4,0.39,0.27,0.19,2.17,7.97,1.46,0.25,0.14,2.31,0.85,36.9,2.31,0.85,0.06,0.17,22.6,0.53,0.0,0.0,0.07,-0.01,-0.01,91.2,1.6,18.0,49.2,25.1,2.46,91.2,2.03,73.1,0.6,21.8,53.7,0.46,1.81,1.17,65.7,1.96,0.71,1.32,1.96,0.71,38.5,1.14,1.71,1.28,0.68,2.63,0.57,0.0,5.16,5.16,0.46,0.0,0.28,0.07,0.0,0.0,0.78,0.78,0.46,0.0,0.28,0.07,0.0,0.0,0.07,1.42,1.85,0.07,5.73,0.68,1.32,0.04,0.0,0.0,6.87,0.93,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bode Hidalgo,us USA,DF,Real Salt Lake,20,2002,23,13,1180,13.1,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.05,0.05,0.05,0.11,2.37,4.73,4.35,0.0,0.08,0.08,0.0,0.08,0.05,0.05,0.1,0.05,0.1,Matches,2023,13.1,45.9,21.5,19.1,4.43,58.4,24.8,22.8,7.86,78.6,86.8,83.6,56.3,799.8,251.8,45.9,21.5,19.1,4.43,58.4,24.8,22.8,7.86,78.6,86.8,83.6,56.3,45.9,21.5,19.1,4.43,58.4,24.8,22.8,7.86,78.6,86.8,83.6,56.3,45.9,21.5,19.1,4.43,58.4,24.8,22.8,7.86,78.6,86.8,83.6,56.3,0.08,0.05,0.03,1.07,3.59,0.92,0.15,0.0,0.61,0.08,12.5,0.61,0.08,0.0,0.0,24.1,0.0,0.0,0.0,0.09,-0.05,-0.05,67.2,2.44,17.2,32.7,17.7,1.07,67.2,0.99,48.1,0.99,48.1,34.5,0.31,0.99,0.53,41.6,1.68,0.92,1.15,1.68,0.92,54.5,0.76,1.15,0.84,1.15,2.82,1.91,0.0,2.6,2.59,0.15,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.53,0.0,2.14,1.15,1.15,0.0,0.0,0.0,6.03,1.07,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Hiebert,ca CAN,DF,St. Louis,25,1997,27,24,2128,23.6,0.08,0.0,0.08,0.08,0.0,0.0,0.25,0.04,0.05,0.05,0.01,0.06,0.59,3.35,0.81,0.08,0.0,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06,Matches,2023,23.6,29.1,11.4,15.3,2.16,39.7,14.4,18.7,5.55,73.1,79.4,81.6,38.9,526.1,219.0,29.1,11.4,15.3,2.16,39.7,14.4,18.7,5.55,73.1,79.4,81.6,38.9,29.1,11.4,15.3,2.16,39.7,14.4,18.7,5.55,73.1,79.4,81.6,38.9,29.1,11.4,15.3,2.16,39.7,14.4,18.7,5.55,73.1,79.4,81.6,38.9,0.0,0.02,-0.01,0.34,2.46,0.08,0.04,0.08,0.47,0.13,27.3,0.47,0.13,0.18,0.67,11.4,0.0,0.0,0.0,0.11,0.03,0.03,50.7,5.68,24.7,21.0,5.38,0.85,50.7,0.08,40.0,0.08,40.0,20.3,0.0,0.42,0.25,22.8,1.91,1.14,1.02,1.91,1.14,62.8,0.68,1.74,1.19,1.23,3.14,4.03,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.68,0.64,0.13,0.38,1.23,1.02,0.0,0.13,0.0,6.27,2.37,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
