player_sk,version,Season,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals.1,Assists.1,Goals + Assists.1,Non-Penalty Goals.1,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG.1,xAG.1,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG.1,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Att,Att.1,Att.2,Att.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Tot,Prg,Cmp.4,Cmp.5,Cmp.6,Cmp.7,Att.4,Att.5,Att.6,Att.7,Cmp%.4,Cmp%.5,Cmp%.6,Cmp%.7,Cmp.8,Cmp.9,Cmp.10,Cmp.11,Att.8,Att.9,Att.10,Att.11,Cmp%.8,Cmp%.9,Cmp%.10,Cmp%.11,Cmp.12,Cmp.13,Cmp.14,Cmp.15,Att.12,Att.13,Att.14,Att.15,Cmp%.12,Cmp%.13,Cmp%.14,Cmp%.15,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl.1,TklW,Tkl.2,Tkl.3,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO.1,Fld,Fld.1,Def,Def.1,GCA,GCA90,TO.2,TO.3,Fld.2,Fld.3,Def.2,Def.3,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%.1,Avg,Avg.1,Avg.2,Launch%.2,Launch%.3,Avg.3,Avg.4,Avg.5,Opp,Stp,Stp%,#OPA,#OPA/90,Avg.6,Avg.7,Avg.8,Player,Pos,Squad,Age,name,category,contract_thru,player,year_int,base_salary,compensation,goals_per_90,assists_per_90,xg_per_90,xg_overperformance,progressive_actions,defensive_actions,position_group,designation_tier,archetype,segment
7494586401,1,2025,23,16,1321,14.7,0.14,0.34,0.48,0.14,0.0,0.0,0.27,0.07,0.22,0.22,0.29,0.51,4.01,2.45,9.18,0.14,0.34,0.48,0.14,0.48,0.23,0.29,0.51,0.23,0.51,14.7,19.9,12.6,5.65,0.54,25.9,14.8,6.94,1.7,76.9,84.9,81.4,32.0,266.9,66.3,19.9,12.6,5.65,0.54,25.9,14.8,6.94,1.7,76.9,84.9,81.4,32.0,19.9,12.6,5.65,0.54,25.9,14.8,6.94,1.7,76.9,84.9,81.4,32.0,19.9,12.6,5.65,0.54,25.9,14.8,6.94,1.7,76.9,84.9,81.4,32.0,0.34,0.24,0.05,1.22,1.29,1.16,0.14,0.14,2.04,0.61,30.0,2.04,0.61,0.07,0.22,17.2,0.07,0.0,0.0,0.11,-0.09,-0.09,42.6,0.41,4.63,12.9,26.4,5.44,42.6,2.79,41.8,3.4,51.0,29.4,2.52,4.29,1.7,30.5,1.5,0.54,1.09,1.5,0.54,28.6,1.36,0.88,0.88,0.41,1.9,0.34,0.0,3.54,3.55,0.75,0.07,0.68,0.07,0.0,0.0,0.68,0.68,0.75,0.07,0.68,0.07,0.0,0.0,0.07,2.31,1.9,0.2,2.18,0.41,1.09,0.07,0.0,0.0,4.01,0.48,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jayden Nelson,FW,Vancouver W'caps,23-069,Jayden Nelson,Standard,2028,Jayden Nelson,2025.0,360000.0,414000.0,0.009523809523809525,0.023129251700680274,0.014965986394557824,-0.07999999999999999,6.46,1.91,FW,Standard,0,FW
1071140656,1,2025,6,1,157,1.7,0.59,0.0,0.59,0.59,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,2.35,2.35,0.57,0.0,0.57,0.57,0.57,0.36,0.0,0.36,0.36,0.36,1.7,13.5,7.06,4.12,0.59,18.8,9.41,5.29,0.59,71.9,75.0,77.8,100.0,164.1,43.5,13.5,7.06,4.12,0.59,18.8,9.41,5.29,0.59,71.9,75.0,77.8,100.0,13.5,7.06,4.12,0.59,18.8,9.41,5.29,0.59,71.9,75.0,77.8,100.0,13.5,7.06,4.12,0.59,18.8,9.41,5.29,0.59,71.9,75.0,77.8,100.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.59,1.18,0.59,50.0,1.15,0.57,0.5,1.0,8.5,0.0,0.0,0.0,0.31,0.24,0.24,31.8,1.76,5.88,17.6,8.82,1.76,31.8,0.59,20.0,1.76,60.0,13.5,0.59,2.94,1.76,18.8,1.18,0.0,1.18,1.18,0.0,0.0,1.76,0.0,0.0,0.0,1.18,1.18,0.0,1.18,1.15,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,3.53,1.18,0.0,0.0,0.0,1.18,0.0,0.0,0.0,1.18,3.53,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allen Obando,FW,Inter Miami,19-174,,,,Allen Obando,2025.0,500000.0,620833.0,0.34705882352941175,0.0,0.20588235294117646,0.24,2.35,1.18,FW,Unknown,0,FW
5189583025,1,2025,8,7,643,7.1,0.56,0.0,0.56,0.56,0.0,0.0,0.14,0.14,0.42,0.42,0.1,0.54,1.69,1.41,5.77,0.56,0.0,0.56,0.56,0.56,0.43,0.1,0.53,0.43,0.53,7.1,11.4,5.63,3.24,1.27,15.8,7.61,4.37,1.41,72.3,74.1,74.2,90.0,179.2,34.5,11.4,5.63,3.24,1.27,15.8,7.61,4.37,1.41,72.3,74.1,74.2,90.0,11.4,5.63,3.24,1.27,15.8,7.61,4.37,1.41,72.3,74.1,74.2,90.0,11.4,5.63,3.24,1.27,15.8,7.61,4.37,1.41,72.3,74.1,74.2,90.0,0.0,0.11,-0.1,0.99,0.85,0.56,0.14,0.56,2.82,1.97,70.0,2.8,1.96,0.2,0.29,16.5,0.0,0.0,0.0,0.15,0.14,0.14,28.3,1.55,3.94,10.6,14.9,4.65,28.3,1.41,62.5,0.85,37.5,16.6,0.99,2.68,1.27,18.0,0.7,0.28,0.28,0.7,0.28,100.0,0.0,0.7,0.56,0.56,1.27,1.13,0.0,2.39,2.38,0.56,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.42,0.0,0.0,0.0,0.0,2.25,1.69,1.13,0.28,0.56,0.28,0.14,0.0,0.0,2.68,1.13,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Olatunji,FW,Real Salt Lake,26-090,,,,Victor Olatunji,2025.0,600000.0,626500.0,0.07887323943661972,0.0,0.059154929577464786,0.14000000000000007,3.0999999999999996,1.26,FW,Unknown,0,FW
3687057073,1,2025,3,0,47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.8,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.63,0.04,0.67,0.63,0.67,0.5,10.0,4.0,4.0,0.0,16.0,6.0,6.0,0.0,62.5,66.7,66.7,,106.0,12.0,10.0,4.0,4.0,0.0,16.0,6.0,6.0,0.0,62.5,66.7,66.7,,10.0,4.0,4.0,0.0,16.0,6.0,6.0,0.0,62.5,66.7,66.7,,10.0,4.0,4.0,0.0,16.0,6.0,6.0,0.0,62.5,66.7,66.7,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,3.83,1.91,0.0,0.0,14.1,0.0,0.0,0.0,0.17,-0.6,-0.6,30.0,0.0,0.0,10.0,20.0,8.0,30.0,0.0,,0.0,,14.0,2.0,4.0,0.0,16.0,2.0,0.0,2.0,2.0,0.0,,0.0,6.0,6.0,0.0,2.0,0.0,0.0,4.0,3.83,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvador Olivas,FW,Philadelphia Union,19-146,,,,,,,,0.0,0.0,1.2,-0.6,2.0,2.0,FW,Unknown,0,FW
6935400538,3,2025,26,15,1313,14.6,0.34,0.21,0.55,0.34,0.0,0.0,0.07,0.0,0.38,0.38,0.16,0.53,2.19,2.19,6.44,0.34,0.21,0.55,0.34,0.55,0.38,0.16,0.54,0.38,0.54,14.6,22.3,14.1,6.64,0.75,27.3,16.4,7.67,1.16,81.7,86.2,86.6,64.7,301.6,51.2,22.3,14.1,6.64,0.75,27.3,16.4,7.67,1.16,81.7,86.2,86.6,64.7,22.3,14.1,6.64,0.75,27.3,16.4,7.67,1.16,81.7,86.2,86.6,64.7,22.3,14.1,6.64,0.75,27.3,16.4,7.67,1.16,81.7,86.2,86.6,64.7,0.21,0.18,0.04,1.51,0.96,1.03,0.07,0.34,1.92,0.89,46.4,1.92,0.89,0.18,0.38,14.2,0.0,0.0,0.0,0.2,-0.03,-0.03,36.1,1.16,4.25,14.8,17.8,4.38,36.1,0.68,43.5,0.89,56.5,22.6,0.96,2.12,0.82,27.2,0.48,0.34,0.21,0.48,0.34,29.4,0.82,0.82,0.75,0.55,1.03,0.62,0.0,2.6,2.61,0.14,0.0,0.14,0.0,0.0,0.0,0.41,0.41,0.14,0.0,0.14,0.0,0.0,0.0,0.0,1.03,1.16,0.75,0.89,0.55,0.21,0.0,0.0,0.07,3.22,0.14,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nathan Ordaz,FW,LAFC,21-326,Nathan Ordaz,Homegrown,2025,Nathan Ordaz,2025.0,146500.0,149000.0,0.023287671232876714,0.014383561643835616,0.026027397260273973,-0.03999999999999998,4.38,1.03,FW,HG,0,FW
9912545703,2,2025,34,32,2818,31.3,0.42,0.1,0.51,0.32,0.1,0.13,0.13,0.0,0.55,0.45,0.13,0.58,1.76,2.01,5.91,0.42,0.1,0.51,0.32,0.42,0.55,0.13,0.68,0.45,0.58,31.3,13.3,7.67,4.28,0.38,20.4,10.8,5.72,0.73,65.2,70.8,74.9,52.2,180.6,38.5,13.3,7.67,4.28,0.38,20.4,10.8,5.72,0.73,65.2,70.8,74.9,52.2,13.3,7.67,4.28,0.38,20.4,10.8,5.72,0.73,65.2,70.8,74.9,52.2,13.3,7.67,4.28,0.38,20.4,10.8,5.72,0.73,65.2,70.8,74.9,52.2,0.1,0.12,-0.04,1.28,0.73,0.8,0.0,0.42,2.52,1.12,44.3,2.52,1.12,0.13,0.29,12.8,0.0,0.1,0.13,0.18,-0.14,-0.13,32.3,1.37,2.11,14.5,16.3,5.27,32.2,0.99,51.7,0.8,41.7,19.0,1.02,3.39,1.98,24.7,0.8,0.16,0.48,0.8,0.16,33.3,0.32,0.38,0.22,0.13,0.93,1.15,0.0,2.33,2.33,0.16,0.06,0.19,0.03,0.06,0.0,0.32,0.32,0.16,0.06,0.19,0.03,0.06,0.0,0.0,2.14,1.98,0.8,0.32,0.13,0.48,0.06,0.0,0.0,2.68,2.11,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prince Owusu,FW,CF Montréal,28-331,Prince Owusu,TAM Player,2026,Prince Owusu,2025.0,900000.0,1007500.0,0.013418530351437698,0.0031948881789137383,0.017571884984025562,-0.13000000000000006,3.7699999999999996,0.93,FW,TAM,0,FW
723898985,1,2025,25,22,1974,21.9,0.46,0.09,0.55,0.37,0.09,0.09,0.14,0.0,0.45,0.38,0.08,0.46,4.7,2.65,11.4,0.46,0.09,0.55,0.36,0.46,0.45,0.08,0.52,0.38,0.45,21.9,24.2,14.4,7.35,1.6,31.1,16.7,9.27,2.69,77.7,86.3,79.3,59.3,363.7,65.5,24.2,14.4,7.35,1.6,31.1,16.7,9.27,2.69,77.7,86.3,79.3,59.3,24.2,14.4,7.35,1.6,31.1,16.7,9.27,2.69,77.7,86.3,79.3,59.3,24.2,14.4,7.35,1.6,31.1,16.7,9.27,2.69,77.7,86.3,79.3,59.3,0.09,0.11,0.01,0.96,1.14,1.37,0.14,0.46,2.69,1.37,50.8,2.69,1.37,0.14,0.27,16.6,0.0,0.09,0.09,0.14,0.01,-0.01,43.0,0.41,3.33,12.1,28.8,6.53,42.9,2.56,45.9,2.65,47.5,30.8,2.97,2.51,1.28,33.0,0.73,0.32,0.5,0.73,0.32,43.8,0.41,0.5,0.5,0.23,0.96,0.23,0.05,3.42,3.42,0.87,0.14,0.32,0.05,0.0,0.0,0.59,0.59,0.87,0.14,0.32,0.05,0.0,0.0,0.0,1.19,2.92,0.59,2.01,0.23,0.5,0.05,0.0,0.0,3.61,0.18,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Paintsil,FW,LA Galaxy,27-306,Joseph Paintsil,Designated Player,2027,Joseph Paintsil,2025.0,3136000.0,4182000.0,0.021004566210045664,0.004109589041095891,0.020547945205479454,0.010000000000000009,7.35,0.96,FW,DP,0,FW
8823479743,1,2025,1,0,21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,45.0,20.0,20.0,5.0,45.0,20.0,20.0,5.0,100.0,100.0,100.0,100.0,770.0,240.0,45.0,20.0,20.0,5.0,45.0,20.0,20.0,5.0,100.0,100.0,100.0,100.0,45.0,20.0,20.0,5.0,45.0,20.0,20.0,5.0,100.0,100.0,100.0,100.0,45.0,20.0,20.0,5.0,45.0,20.0,20.0,5.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,60.0,5.0,25.0,30.0,5.0,0.0,60.0,0.0,,0.0,,25.0,0.0,5.0,0.0,30.0,5.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neil Pierre,FW,Philadelphia Union,18-046,Neil Pierre,Homegrown,2028,Neil Pierre,2025.0,80622.0,97020.0,0.0,0.0,0.0,0.0,0.0,10.0,FW,HG,0,FW
5624631120,1,2025,3,0,35,0.4,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,1.5,1.5,0.0,1.5,0.0,0.0,0.0,2.57,0.0,2.57,2.57,2.57,1.39,0.0,1.39,1.39,1.39,0.4,17.5,12.5,5.0,0.0,17.5,12.5,5.0,0.0,100.0,100.0,100.0,,187.5,22.5,17.5,12.5,5.0,0.0,17.5,12.5,5.0,0.0,100.0,100.0,100.0,,17.5,12.5,5.0,0.0,17.5,12.5,5.0,0.0,100.0,100.0,100.0,,17.5,12.5,5.0,0.0,17.5,12.5,5.0,0.0,100.0,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,100.0,2.57,2.57,1.0,1.0,6.7,0.0,0.0,0.0,0.56,1.0,1.0,25.0,0.0,2.5,15.0,10.0,2.5,25.0,0.0,,0.0,,15.0,0.0,0.0,0.0,12.5,5.0,0.0,2.5,5.0,0.0,,0.0,2.5,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Pierre,FW,Vancouver W'caps,20-257,Nelson Pierre,Homegrown,2026,Nelson Pierre,2025.0,104000.0,118116.0,6.25,0.0,3.75,1.0,0.0,5.0,FW,HG,-1,FW
8537580044,1,2025,32,32,2669,29.7,0.34,0.03,0.37,0.3,0.03,0.03,0.27,0.0,0.4,0.38,0.06,0.44,0.51,1.04,3.7,0.34,0.03,0.37,0.3,0.34,0.4,0.06,0.47,0.38,0.44,29.7,13.5,8.69,3.06,0.51,16.7,10.3,3.74,0.84,80.5,84.6,82.0,60.0,165.3,24.7,13.5,8.69,3.06,0.51,16.7,10.3,3.74,0.84,80.5,84.6,82.0,60.0,13.5,8.69,3.06,0.51,16.7,10.3,3.74,0.84,80.5,84.6,82.0,60.0,13.5,8.69,3.06,0.51,16.7,10.3,3.74,0.84,80.5,84.6,82.0,60.0,0.03,0.03,-0.03,0.47,0.94,0.17,0.0,0.34,2.69,0.77,28.8,2.7,0.78,0.11,0.39,13.5,0.13,0.03,0.03,0.14,-0.07,-0.07,27.2,1.01,2.63,14.2,10.7,3.94,27.2,0.4,26.1,1.08,69.6,16.0,0.37,2.79,1.68,20.6,0.54,0.24,0.4,0.54,0.24,38.9,0.37,0.3,0.17,0.24,0.77,0.67,0.0,1.62,1.62,0.03,0.0,0.13,0.03,0.03,0.0,0.07,0.07,0.03,0.0,0.13,0.03,0.03,0.0,0.0,2.32,1.55,0.54,0.13,0.24,0.4,0.03,0.0,0.0,1.62,1.92,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ezequiel Ponce,FW,Houston Dynamo,28-250,Ezequiel Ponce,Designated Player,June 2027,Ezequiel Ponce,2025.0,2590000.0,2852200.0,0.011447811447811448,0.00101010101010101,0.01346801346801347,-0.06,1.55,0.78,FW,DP,0,FW
7012985170,1,2025,9,0,80,0.9,1.11,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.78,0.78,0.33,1.11,2.22,5.56,15.6,1.13,0.0,1.13,1.13,1.13,0.84,0.29,1.12,0.84,1.12,0.9,24.4,15.6,7.78,1.11,31.1,21.1,7.78,1.11,78.6,73.7,100.0,100.0,328.9,107.8,24.4,15.6,7.78,1.11,31.1,21.1,7.78,1.11,78.6,73.7,100.0,100.0,24.4,15.6,7.78,1.11,31.1,21.1,7.78,1.11,78.6,73.7,100.0,100.0,24.4,15.6,7.78,1.11,31.1,21.1,7.78,1.11,78.6,73.7,100.0,100.0,0.0,0.44,-0.33,2.22,2.22,2.22,0.0,1.11,3.33,2.22,66.7,3.38,2.25,0.33,0.5,15.0,0.0,0.0,0.0,0.25,0.33,0.33,45.6,0.0,1.11,25.6,20.0,4.44,45.6,2.22,40.0,3.33,60.0,31.1,1.11,4.44,3.33,40.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.38,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.11,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seymour Reid,FW,NYCFC,17-275,,,,Seymour Reid,2025.0,80622.0,95437.0,1.2333333333333334,0.0,0.8666666666666667,0.33000000000000007,7.779999999999999,0.0,FW,Unknown,-1,FW
84952837,1,2025,6,0,154,1.7,0.59,0.59,1.18,0.0,0.59,0.59,1.18,0.0,0.65,0.18,0.35,0.53,2.35,4.71,7.06,0.58,0.58,1.17,0.0,0.58,0.65,0.36,1.01,0.18,0.55,1.7,24.7,17.1,5.88,1.18,33.5,19.4,8.82,2.35,73.7,87.9,66.7,50.0,337.6,110.6,24.7,17.1,5.88,1.18,33.5,19.4,8.82,2.35,73.7,87.9,66.7,50.0,24.7,17.1,5.88,1.18,33.5,19.4,8.82,2.35,73.7,87.9,66.7,50.0,24.7,17.1,5.88,1.18,33.5,19.4,8.82,2.35,73.7,87.9,66.7,50.0,0.59,0.12,0.24,1.18,1.76,1.76,0.0,0.59,3.53,1.18,33.3,3.51,1.17,0.0,0.0,16.8,0.0,0.59,0.59,0.05,-0.06,-0.18,45.3,0.59,5.29,22.4,18.2,6.47,44.7,0.0,0.0,0.0,0.0,21.2,0.59,2.35,0.59,34.1,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.18,0.0,6.47,6.43,0.0,0.0,2.35,0.59,0.0,0.0,1.18,1.17,0.0,0.0,2.35,0.59,0.0,0.0,0.0,1.76,2.94,1.18,0.59,0.0,0.0,0.59,0.0,0.0,4.12,5.29,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Rodríguez,FW,Portland Timbers,32-151,Jonathan Rodríguez,Designated Player,2026,Jonathan Rodríguez,2025.0,2775000.0,3627500.0,0.34705882352941175,0.34705882352941175,0.3823529411764706,-0.06000000000000005,7.0600000000000005,0.0,FW,DP,0,FW
517340460,1,2025,28,23,1793,19.9,0.35,0.15,0.5,0.35,0.0,0.0,0.2,0.0,0.36,0.36,0.09,0.45,2.26,2.01,6.28,0.35,0.15,0.5,0.35,0.5,0.36,0.09,0.45,0.36,0.45,19.9,15.5,8.34,5.13,1.26,20.5,9.45,6.78,1.76,75.7,88.3,75.6,71.4,245.3,55.4,15.5,8.34,5.13,1.26,20.5,9.45,6.78,1.76,75.7,88.3,75.6,71.4,15.5,8.34,5.13,1.26,20.5,9.45,6.78,1.76,75.7,88.3,75.6,71.4,15.5,8.34,5.13,1.26,20.5,9.45,6.78,1.76,75.7,88.3,75.6,71.4,0.15,0.12,0.06,0.7,1.31,0.9,0.2,0.35,2.76,0.75,27.3,2.76,0.75,0.13,0.47,15.6,0.05,0.0,0.0,0.13,-0.01,-0.01,33.4,0.7,3.22,13.2,17.7,5.63,33.4,1.31,41.3,1.51,47.6,20.9,1.01,3.57,1.11,23.2,1.26,0.4,0.75,1.26,0.4,34.8,0.75,0.4,0.35,0.35,1.61,0.75,0.0,2.51,2.51,0.3,0.0,0.35,0.1,0.05,0.0,0.35,0.35,0.3,0.0,0.35,0.1,0.05,0.0,0.0,1.91,2.01,0.25,1.26,0.35,0.75,0.15,0.0,0.0,3.17,0.6,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Sabbi,FW,Vancouver W'caps,27-345,Emmanuel Sabbi,TAM Player,2027,Emmanuel Sabbi,2025.0,900000.0,987750.0,0.017587939698492462,0.007537688442211056,0.018090452261306532,-0.010000000000000009,4.27,1.6099999999999999,FW,TAM,0,FW
8317810595,1,2025,15,2,319,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.14,0.11,0.26,2.29,1.43,4.29,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.26,0.15,0.26,3.5,16.6,10.0,3.43,1.14,26.0,12.6,5.14,2.86,63.7,79.5,66.7,40.0,226.6,58.9,16.6,10.0,3.43,1.14,26.0,12.6,5.14,2.86,63.7,79.5,66.7,40.0,16.6,10.0,3.43,1.14,26.0,12.6,5.14,2.86,63.7,79.5,66.7,40.0,16.6,10.0,3.43,1.14,26.0,12.6,5.14,2.86,63.7,79.5,66.7,40.0,0.0,0.03,-0.11,0.86,1.14,0.29,0.0,0.0,1.71,0.0,0.0,1.69,0.0,0.0,,19.7,0.29,0.0,0.0,0.09,-0.14,-0.14,37.4,1.71,5.71,12.9,19.4,2.0,37.4,0.29,20.0,0.86,60.0,22.3,0.29,2.86,2.0,24.3,1.14,0.57,0.57,1.14,0.57,33.3,1.14,0.57,0.29,0.0,1.14,0.86,0.0,2.29,2.26,0.29,0.0,0.29,0.0,0.0,0.0,0.29,0.28,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.86,1.71,0.29,1.43,0.0,0.57,0.0,0.0,0.0,3.43,0.57,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeong Sangbin,FW,St. Louis,23-247,,,,,,,,0.0,0.0,0.04,-0.14,3.7199999999999998,1.14,FW,Unknown,0,FW
8317810595,2,2025,15,2,319,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.14,0.11,0.26,2.29,1.43,4.29,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.26,0.15,0.26,3.5,16.6,10.0,3.43,1.14,26.0,12.6,5.14,2.86,63.7,79.5,66.7,40.0,226.6,58.9,16.6,10.0,3.43,1.14,26.0,12.6,5.14,2.86,63.7,79.5,66.7,40.0,16.6,10.0,3.43,1.14,26.0,12.6,5.14,2.86,63.7,79.5,66.7,40.0,16.6,10.0,3.43,1.14,26.0,12.6,5.14,2.86,63.7,79.5,66.7,40.0,0.0,0.03,-0.11,0.86,1.14,0.29,0.0,0.0,1.71,0.0,0.0,1.69,0.0,0.0,,19.7,0.29,0.0,0.0,0.09,-0.14,-0.14,37.4,1.71,5.71,12.9,19.4,2.0,37.4,0.29,20.0,0.86,60.0,22.3,0.29,2.86,2.0,24.3,1.14,0.57,0.57,1.14,0.57,33.3,1.14,0.57,0.29,0.0,1.14,0.86,0.0,2.29,2.26,0.29,0.0,0.29,0.0,0.0,0.0,0.29,0.28,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.86,1.71,0.29,1.43,0.0,0.57,0.0,0.0,0.0,3.43,0.57,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeong Sangbin,FW,St. Louis,23-247,,,,,,,,0.0,0.0,0.04,-0.14,3.7199999999999998,1.14,FW,Unknown,0,FW
